incident_id,site_id,incident_date,incident_type,severity_1to5,property_loss_usd
6845,1103,2025-02-09,Real Event,2,12374.56
6846,1103,2025-07-17,Real Event,5,21607.82
6847,1103,2025-08-01,Real Event,4,18627.75
6848,1104,2023-06-10,False Alarm,3,0.0
6849,1104,2023-06-17,Real Event,3,40905.65
6850,1104,2023-11-13,False Alarm,5,0.0
6851,1104,2023-11-12,False Alarm,5,0.0
6852,1104,2024-01-05,Real Event,3,52681.85
6853,1104,2024-05-02,False Alarm,5,0.0
6854,1104,2024-10-27,False Alarm,4,0.0
6855,1105,2023-01-14,Real Event,4,70984.49
6856,1105,2024-05-13,Real Event,4,73137.1
6857,1105,2025-06-24,False Alarm,4,0.0
6858,1105,2025-08-07,False Alarm,4,0.0
6859,1106,2024-09-13,Real Event,5,13439.33
6860,1106,2025-06-12,Real Event,4,14577.04
6861,1107,2022-10-10,False Alarm,4,0.0
6862,1107,2023-02-26,Real Event,5,36911.32
6863,1107,2023-05-15,Real Event,4,34485.14
6864,1107,2023-05-02,False Alarm,3,0.0
6865,1107,2023-09-04,False Alarm,5,0.0
6866,1107,2023-10-13,False Alarm,4,0.0
6867,1107,2023-11-05,Real Event,4,19919.4
6868,1107,2024-07-22,False Alarm,4,0.0
6869,1107,2024-07-14,False Alarm,4,0.0
6870,1107,2024-09-17,Real Event,3,43007.15
6871,1108,2022-10-17,False Alarm,3,0.0
6872,1108,2022-10-08,False Alarm,4,0.0
6873,1108,2023-06-02,False Alarm,5,0.0
6874,1108,2023-07-21,False Alarm,5,0.0
6875,1108,2023-12-16,Real Event,5,54784.21
6876,1108,2023-12-03,False Alarm,5,0.0
6877,1108,2024-12-19,False Alarm,5,0.0
6878,1108,2024-12-23,Real Event,4,27150.83
6879,1108,2025-09-17,Real Event,5,23959.31
6880,1109,2022-10-08,Real Event,5,72006.64
6881,1109,2022-10-07,False Alarm,5,0.0
6882,1109,2023-08-10,False Alarm,3,0.0
6883,1109,2023-09-07,False Alarm,3,0.0
6884,1109,2023-09-14,Real Event,5,46508.16
6885,1109,2023-12-22,Real Event,4,46889.04
6886,1109,2024-12-05,Real Event,4,66936.05
6887,1109,2025-03-05,False Alarm,3,0.0
6888,1110,2023-02-03,Real Event,4,24157.09
6889,1110,2023-07-20,False Alarm,4,0.0
6890,1110,2023-07-04,False Alarm,3,0.0
6891,1110,2023-09-10,False Alarm,2,0.0
6892,1110,2023-12-20,False Alarm,3,0.0
6893,1110,2024-04-21,False Alarm,5,0.0
6894,1110,2024-05-04,False Alarm,4,0.0
6895,1111,2022-09-06,Real Event,4,12100.82
6896,1111,2023-01-13,False Alarm,4,0.0
6897,1111,2023-04-16,Real Event,5,15371.0
6898,1111,2023-08-07,False Alarm,3,0.0
6899,1111,2024-04-03,False Alarm,4,0.0
6900,1111,2024-12-17,False Alarm,2,0.0
6901,1112,2022-09-10,False Alarm,5,0.0
6902,1112,2022-09-08,False Alarm,3,0.0
6903,1112,2023-06-06,False Alarm,5,0.0
6904,1112,2023-06-18,Real Event,5,25758.44
6905,1112,2023-09-13,Real Event,4,46124.17
6906,1112,2024-08-04,Real Event,4,6750.33
6907,1112,2024-09-02,False Alarm,3,0.0
6908,1112,2025-07-05,Real Event,5,28760.66
6909,1112,2025-07-05,Real Event,4,37521.15
6910,1113,2022-11-11,Real Event,4,21002.57
6911,1113,2022-12-06,Real Event,4,12783.84
6912,1113,2023-01-08,Real Event,5,31138.54
6913,1113,2023-01-09,Real Event,5,39779.27
6914,1113,2023-10-08,Real Event,4,25384.5
6915,1113,2023-10-13,Real Event,5,41998.57
6916,1113,2024-02-16,False Alarm,4,0.0
6917,1113,2024-04-14,Real Event,4,17355.22
6918,1113,2025-01-16,False Alarm,5,0.0
6919,1113,2025-01-01,Real Event,5,25284.31
6920,1113,2025-03-23,Real Event,5,32487.99
6921,1113,2025-03-10,Real Event,5,29301.31
6922,1113,2025-04-14,False Alarm,4,0.0
6923,1113,2025-04-14,Real Event,5,35475.75
6924,1113,2025-05-23,Real Event,5,10676.75
6925,1113,2025-09-11,False Alarm,4,0.0
6926,1114,2024-05-21,False Alarm,4,0.0
6927,1114,2024-08-24,False Alarm,3,0.0
6928,1114,2025-05-01,Real Event,3,11945.93
6929,1114,2025-09-26,Real Event,3,18767.15
6930,1114,2025-09-13,False Alarm,5,0.0
6931,1115,2022-09-01,False Alarm,4,0.0
6932,1115,2023-02-03,False Alarm,4,0.0
6933,1115,2023-02-22,Real Event,4,46437.55
6934,1115,2023-03-16,Real Event,4,32854.74
6935,1115,2023-08-01,Real Event,5,250.0
6936,1115,2024-01-18,False Alarm,4,0.0
6937,1115,2024-10-18,False Alarm,2,0.0
6938,1115,2024-10-20,False Alarm,3,0.0
6939,1115,2025-05-08,False Alarm,4,0.0
6940,1116,2023-02-11,False Alarm,5,0.0
6941,1116,2023-04-19,Real Event,5,81466.01
6942,1116,2023-06-17,Real Event,3,50011.37
6943,1116,2023-08-06,Real Event,4,57728.29
6944,1116,2023-08-04,False Alarm,5,0.0
6945,1116,2023-12-09,False Alarm,4,0.0
6946,1116,2024-09-02,False Alarm,3,0.0
6947,1116,2024-12-15,False Alarm,5,0.0
6948,1116,2025-06-25,Real Event,3,69577.32
6949,1116,2025-06-18,Real Event,4,73064.31
6950,1116,2025-07-19,False Alarm,5,0.0
6951,1117,2023-05-24,Real Event,3,42803.01
6952,1117,2023-09-16,False Alarm,5,0.0
6953,1117,2025-04-21,Real Event,3,50248.4
6954,1117,2025-07-11,Real Event,2,36613.77
6955,1118,2022-11-22,False Alarm,4,0.0
6956,1118,2023-08-02,Real Event,5,25236.8
6957,1118,2025-08-19,Real Event,4,17430.44
6958,1119,2022-12-25,Real Event,4,48359.22
6959,1119,2022-12-03,False Alarm,5,0.0
6960,1119,2023-02-12,Real Event,4,49407.2
6961,1119,2023-02-21,False Alarm,5,0.0
6962,1119,2023-10-06,False Alarm,3,0.0
6963,1119,2024-01-14,Real Event,5,28536.82
6964,1119,2024-01-14,False Alarm,4,0.0
6965,1119,2024-08-05,False Alarm,5,0.0
6966,1119,2024-09-14,False Alarm,3,0.0
6967,1119,2025-03-12,Real Event,5,15400.37
6968,1119,2025-08-07,Real Event,5,45858.35
6969,1119,2025-08-02,False Alarm,3,0.0
6970,1120,2022-12-26,Real Event,4,29874.88
6971,1120,2023-09-20,Real Event,5,14037.39
6972,1120,2024-12-14,False Alarm,3,0.0
6973,1120,2024-12-09,Real Event,4,18328.75
6974,1120,2025-03-06,False Alarm,3,0.0
6975,1121,2022-11-18,Real Event,5,20138.37
6976,1121,2023-04-03,False Alarm,5,0.0
6977,1121,2023-08-22,False Alarm,3,0.0
6978,1121,2023-11-14,Real Event,5,30643.97
6979,1121,2023-11-25,False Alarm,4,0.0
6980,1121,2024-05-15,False Alarm,5,0.0
6981,1121,2024-08-08,False Alarm,4,0.0
6982,1121,2024-12-11,False Alarm,5,0.0
6983,1121,2025-04-23,False Alarm,5,0.0
6984,1121,2025-09-18,False Alarm,5,0.0
6985,1121,2025-09-17,Real Event,5,29342.75
6986,1122,2023-07-09,False Alarm,3,0.0
6987,1122,2023-07-19,False Alarm,5,0.0
6988,1122,2024-01-24,Real Event,4,39278.95
6989,1122,2024-01-06,Real Event,5,47922.65
6990,1122,2025-04-02,Real Event,3,39259.7
6991,1123,2023-02-01,Real Event,3,37871.78
6992,1123,2023-02-05,False Alarm,3,0.0
6993,1123,2023-11-18,Real Event,5,47406.46
6994,1123,2025-01-06,False Alarm,3,0.0
6995,1124,2023-10-04,Real Event,3,33526.11
6996,1125,2023-04-07,False Alarm,5,0.0
6997,1125,2023-10-10,False Alarm,4,0.0
6998,1125,2023-10-15,False Alarm,3,0.0
6999,1125,2024-04-06,False Alarm,5,0.0
7000,1125,2024-08-12,Real Event,4,47188.78
7001,1125,2025-01-20,False Alarm,5,0.0
7002,1125,2025-05-15,False Alarm,5,0.0
7003,1125,2025-05-14,False Alarm,5,0.0
7004,1125,2025-09-22,False Alarm,5,0.0
7005,1125,2025-09-16,False Alarm,5,0.0
7006,1126,2022-09-18,Real Event,5,12205.53
7007,1126,2022-09-23,Real Event,5,30804.75
7008,1126,2023-09-11,False Alarm,3,0.0
7009,1126,2025-03-10,Real Event,5,20781.84
7010,1126,2025-03-09,Real Event,4,26991.84
7011,1126,2025-04-12,False Alarm,5,0.0
7012,1127,2023-06-07,Real Event,2,13489.49
7013,1127,2024-01-25,Real Event,4,25754.27
7014,1127,2024-08-02,Real Event,2,26157.02
7015,1128,2022-11-19,Real Event,4,53372.19
7016,1128,2023-12-17,False Alarm,4,0.0
7017,1128,2024-03-17,Real Event,4,62929.07
7018,1128,2025-04-08,False Alarm,3,0.0
7019,1129,2025-01-13,False Alarm,3,0.0
7020,1129,2025-02-08,False Alarm,3,0.0
7021,1129,2025-08-16,False Alarm,3,0.0
7022,1130,2022-11-13,Real Event,3,15246.94
7023,1130,2023-03-26,Real Event,3,29882.62
7024,1130,2023-04-24,False Alarm,5,0.0
7025,1130,2023-06-19,Real Event,4,15230.49
7026,1130,2023-06-19,Real Event,4,30958.21
7027,1130,2023-07-06,Real Event,4,23615.06
7028,1130,2023-07-07,Real Event,3,11719.83
7029,1130,2024-12-17,False Alarm,5,0.0
7030,1130,2024-12-04,False Alarm,4,0.0
7031,1130,2025-01-23,Real Event,4,14475.34
7032,1130,2025-08-09,Real Event,4,21988.65
7033,1131,2022-10-11,Real Event,2,30529.7
7034,1131,2023-08-03,False Alarm,4,0.0
7035,1131,2023-10-03,False Alarm,5,0.0
7036,1132,2023-03-27,Real Event,3,85240.76
7037,1132,2023-07-12,False Alarm,4,0.0
7038,1132,2023-08-24,False Alarm,4,0.0
7039,1132,2024-03-17,Real Event,4,82622.15
7040,1132,2024-08-21,False Alarm,3,0.0
7041,1132,2024-11-15,False Alarm,3,0.0
7042,1132,2025-08-21,Real Event,5,72145.99
7043,1133,2022-09-21,False Alarm,4,0.0
7044,1133,2024-08-11,False Alarm,3,0.0
7045,1133,2025-04-21,False Alarm,4,0.0
7046,1133,2025-04-12,Real Event,3,40448.86
7047,1134,2023-11-09,Real Event,5,18562.84
7048,1134,2023-11-26,Real Event,3,11112.44
7049,1134,2024-03-13,Real Event,4,18972.31
7050,1134,2024-07-06,False Alarm,5,0.0
7051,1134,2024-07-24,False Alarm,2,0.0
7052,1135,2023-03-23,False Alarm,3,0.0
7053,1135,2023-07-07,False Alarm,5,0.0
7054,1135,2024-07-10,False Alarm,5,0.0
7055,1135,2024-08-18,Real Event,5,63004.19
7056,1135,2024-08-14,False Alarm,3,0.0
7057,1135,2024-10-12,Real Event,3,24274.88
7058,1135,2024-11-08,False Alarm,5,0.0
7059,1135,2025-05-18,Real Event,5,72817.44
7060,1135,2025-09-22,False Alarm,5,0.0
7061,1136,2024-03-18,Real Event,5,37127.86
7062,1136,2024-03-12,False Alarm,4,0.0
7063,1136,2024-04-08,False Alarm,2,0.0
7064,1136,2024-04-12,Real Event,4,39438.79
7065,1137,2022-09-25,False Alarm,4,0.0
7066,1137,2023-08-10,Real Event,5,45528.51
7067,1137,2023-11-03,False Alarm,4,0.0
7068,1137,2024-08-21,False Alarm,5,0.0
7069,1137,2025-04-14,False Alarm,4,0.0
7070,1137,2025-05-20,Real Event,5,55249.13
7071,1138,2023-05-06,Real Event,2,11212.56
7072,1138,2023-06-27,Real Event,4,14327.52
7073,1138,2023-08-27,False Alarm,4,0.0
7074,1138,2023-08-16,Real Event,4,27097.93
7075,1138,2025-03-06,False Alarm,4,0.0
7076,1138,2025-03-18,Real Event,4,33370.12
7077,1138,2025-06-17,Real Event,5,18333.1
7078,1139,2022-12-08,Real Event,4,17812.07
7079,1139,2023-07-05,False Alarm,4,0.0
7080,1139,2023-07-27,False Alarm,3,0.0
7081,1139,2024-08-15,False Alarm,3,0.0
7082,1139,2024-08-17,False Alarm,4,0.0
7083,1139,2024-12-23,False Alarm,5,0.0
7084,1139,2025-04-03,Real Event,5,22271.5
7085,1140,2023-09-04,Real Event,1,38313.45
7086,1140,2023-09-25,Real Event,5,23041.09
7087,1140,2024-02-08,False Alarm,4,0.0
7088,1140,2024-05-22,Real Event,4,30402.1
7089,1140,2024-05-04,False Alarm,5,0.0
7090,1140,2024-09-06,False Alarm,3,0.0
7091,1140,2024-10-19,Real Event,5,51962.38
7092,1140,2025-01-13,False Alarm,5,0.0
7093,1140,2025-04-07,False Alarm,3,0.0
7094,1140,2025-08-13,False Alarm,3,0.0
7095,1141,2023-11-10,Real Event,5,12221.64
7096,1141,2023-12-15,False Alarm,4,0.0
7097,1141,2024-10-09,False Alarm,3,0.0
7098,1141,2024-10-13,False Alarm,2,0.0
7099,1141,2024-11-25,Real Event,5,37776.21
7100,1141,2025-09-12,False Alarm,4,0.0
7101,1142,2024-09-01,False Alarm,3,0.0
7102,1142,2024-12-14,Real Event,3,36558.34
7103,1143,2023-05-26,False Alarm,3,0.0
7104,1143,2023-07-26,False Alarm,4,0.0
7105,1143,2023-08-12,False Alarm,5,0.0
7106,1143,2023-12-02,False Alarm,2,0.0
7107,1143,2024-08-19,Real Event,3,34221.49
7108,1143,2024-10-16,False Alarm,4,0.0
7109,1143,2024-12-16,Real Event,5,51345.0
7110,1143,2025-09-11,Real Event,3,51339.89
7111,1144,2022-09-21,False Alarm,4,0.0
7112,1144,2023-02-17,Real Event,4,21922.53
7113,1144,2023-03-24,False Alarm,5,0.0
7114,1144,2023-09-27,False Alarm,5,0.0
7115,1144,2024-10-03,False Alarm,2,0.0
7116,1144,2025-01-20,False Alarm,5,0.0
7117,1144,2025-02-13,Real Event,3,39276.39
7118,1144,2025-02-06,Real Event,3,23308.67
7119,1145,2022-09-27,False Alarm,4,0.0
7120,1145,2023-02-08,Real Event,5,18160.61
7121,1145,2023-05-23,False Alarm,3,0.0
7122,1145,2024-04-16,False Alarm,4,0.0
7123,1145,2024-04-18,False Alarm,4,0.0
7124,1145,2024-12-27,Real Event,5,30026.86
7125,1146,2023-02-15,False Alarm,4,0.0
7126,1146,2025-04-07,False Alarm,4,0.0
7127,1146,2025-05-25,Real Event,3,27050.68
7128,1146,2025-08-03,False Alarm,3,0.0
7129,1146,2025-08-22,Real Event,4,40041.58
7130,1147,2022-09-22,Real Event,5,53671.85
7131,1147,2022-12-09,Real Event,4,23784.32
7132,1147,2023-10-19,False Alarm,4,0.0
7133,1147,2025-08-23,False Alarm,5,0.0
7134,1148,2023-02-04,False Alarm,3,0.0
7135,1148,2023-06-08,Real Event,4,53558.57
7136,1148,2024-01-05,Real Event,5,60154.45
7137,1148,2024-02-13,False Alarm,3,0.0
7138,1148,2024-04-09,Real Event,5,29096.63
7139,1148,2024-12-02,Real Event,4,20141.58
7140,1148,2025-05-14,Real Event,3,25672.06
7141,1148,2025-05-19,False Alarm,5,0.0
7142,1148,2025-08-15,Real Event,5,64861.65
7143,1149,2022-09-15,False Alarm,4,0.0
7144,1149,2022-09-03,False Alarm,5,0.0
7145,1149,2022-10-11,False Alarm,4,0.0
7146,1149,2022-12-10,False Alarm,5,0.0
7147,1149,2023-03-10,False Alarm,5,0.0
7148,1149,2024-01-25,False Alarm,4,0.0
7149,1149,2024-01-24,Real Event,3,27749.1
7150,1149,2024-02-13,False Alarm,2,0.0
7151,1149,2024-08-20,False Alarm,4,0.0
7152,1149,2024-10-02,Real Event,3,16752.06
7153,1149,2024-11-06,Real Event,5,23242.34
7154,1150,2023-12-07,False Alarm,5,0.0
7155,1150,2024-01-12,Real Event,4,43429.52
7156,1150,2024-01-08,False Alarm,5,0.0
7157,1150,2024-04-10,Real Event,3,42847.69
7158,1151,2022-12-12,Real Event,4,14231.86
7159,1151,2023-01-27,False Alarm,4,0.0
7160,1151,2023-09-07,False Alarm,3,0.0
7161,1151,2024-01-24,Real Event,4,17517.49
7162,1151,2024-01-04,False Alarm,4,0.0
7163,1151,2024-03-02,Real Event,5,26642.29
7164,1151,2024-06-07,Real Event,4,8588.28
7165,1151,2024-07-18,False Alarm,4,0.0
7166,1151,2024-07-12,False Alarm,4,0.0
7167,1151,2024-11-23,False Alarm,3,0.0
7168,1152,2023-07-16,Real Event,3,14143.62
7169,1152,2023-07-19,False Alarm,5,0.0
7170,1152,2023-08-01,Real Event,2,31153.94
7171,1152,2024-05-06,Real Event,4,43446.76
7172,1152,2024-10-08,False Alarm,4,0.0
7173,1152,2025-01-02,False Alarm,2,0.0
7174,1152,2025-04-26,Real Event,4,24887.71
7175,1153,2023-05-10,Real Event,5,32983.17
7176,1153,2023-06-14,Real Event,4,22591.6
7177,1153,2023-07-19,Real Event,2,11953.24
7178,1153,2023-10-13,Real Event,4,25408.79
7179,1153,2024-04-11,Real Event,5,25651.35
7180,1153,2024-04-17,False Alarm,4,0.0
7181,1153,2024-05-26,Real Event,3,3359.72
7182,1153,2024-07-23,Real Event,5,22321.49
7183,1153,2024-07-26,False Alarm,3,0.0
7184,1153,2025-03-08,Real Event,4,23386.69
7185,1154,2023-02-03,False Alarm,4,0.0
7186,1154,2023-10-27,Real Event,5,32286.55
7187,1155,2024-01-16,Real Event,1,25521.95
7188,1155,2025-03-23,False Alarm,4,0.0
7189,1155,2025-03-22,Real Event,5,21787.47
7190,1155,2025-07-22,False Alarm,4,0.0
7191,1156,2025-09-26,False Alarm,2,0.0
7192,1157,2022-09-11,Real Event,3,23895.06
7193,1157,2023-04-08,False Alarm,5,0.0
7194,1157,2023-08-12,Real Event,5,27198.54
7195,1157,2023-11-04,False Alarm,3,0.0
7196,1157,2024-03-14,False Alarm,4,0.0
7197,1157,2024-06-12,Real Event,4,48846.11
7198,1157,2024-06-17,False Alarm,5,0.0
7199,1157,2025-01-18,Real Event,4,49970.69
7200,1157,2025-01-13,Real Event,4,40643.9
7201,1157,2025-02-05,False Alarm,2,0.0
7202,1157,2025-09-03,False Alarm,5,0.0
7203,1158,2022-10-20,False Alarm,2,0.0
7204,1158,2022-11-14,Real Event,1,4234.93
7205,1158,2024-08-13,False Alarm,3,0.0
7206,1158,2025-05-07,False Alarm,3,0.0
7207,1159,2022-11-08,Real Event,5,14075.23
7208,1159,2023-07-17,False Alarm,2,0.0
7209,1159,2023-09-23,False Alarm,3,0.0
7210,1159,2023-09-10,Real Event,5,16367.43
7211,1159,2024-06-02,Real Event,4,15931.0
7212,1159,2025-04-01,False Alarm,5,0.0
7213,1160,2023-02-01,Real Event,3,15381.58
7214,1160,2023-07-17,Real Event,4,26080.36
7215,1160,2024-01-10,Real Event,5,38607.64
7216,1160,2024-02-22,Real Event,4,9650.15
7217,1160,2024-02-02,False Alarm,5,0.0
7218,1160,2025-02-26,Real Event,4,20101.12
7219,1160,2025-02-20,False Alarm,3,0.0
7220,1160,2025-09-27,Real Event,5,27681.5
7221,1161,2023-02-02,False Alarm,3,0.0
7222,1161,2023-10-26,Real Event,4,20237.38
7223,1161,2024-04-26,Real Event,4,18526.88
7224,1161,2024-04-11,Real Event,3,12644.32
7225,1161,2025-06-12,Real Event,4,10728.02
7226,1162,2023-02-06,False Alarm,4,0.0
7227,1162,2023-02-17,Real Event,4,42148.86
7228,1162,2023-06-05,False Alarm,4,0.0
7229,1162,2024-12-07,False Alarm,3,0.0
7230,1162,2024-12-24,False Alarm,5,0.0
7231,1162,2025-02-01,False Alarm,5,0.0
7232,1163,2023-01-08,False Alarm,4,0.0
7233,1163,2023-04-18,False Alarm,4,0.0
7234,1163,2024-03-04,Real Event,3,26502.77
7235,1163,2024-03-12,Real Event,3,35679.01
7236,1163,2025-02-04,Real Event,3,39726.07
7237,1163,2025-09-11,Real Event,4,31087.73
7238,1164,2022-10-18,False Alarm,3,0.0
7239,1164,2022-11-01,False Alarm,4,0.0
7240,1164,2023-06-17,False Alarm,3,0.0
7241,1164,2023-09-12,Real Event,3,42580.54
7242,1164,2025-02-27,Real Event,4,41783.62
7243,1164,2025-02-09,Real Event,5,51339.25
7244,1164,2025-05-25,Real Event,4,54268.4
7245,1164,2025-09-05,False Alarm,4,0.0
7246,1165,2023-08-18,False Alarm,4,0.0
7247,1165,2023-11-09,False Alarm,3,0.0
7248,1165,2024-02-23,False Alarm,5,0.0
7249,1165,2024-06-21,False Alarm,3,0.0
7250,1165,2024-07-06,Real Event,2,48005.0
7251,1165,2025-05-18,Real Event,3,31771.88
7252,1165,2025-08-12,False Alarm,4,0.0
7253,1165,2025-08-02,False Alarm,2,0.0
7254,1166,2022-11-26,False Alarm,4,0.0
7255,1166,2023-02-08,False Alarm,2,0.0
7256,1166,2023-08-18,Real Event,4,23579.43
7257,1166,2024-01-20,False Alarm,5,0.0
7258,1166,2024-03-27,False Alarm,4,0.0
7259,1166,2024-04-01,Real Event,4,49929.69
7260,1166,2024-08-17,False Alarm,5,0.0
7261,1166,2025-05-03,Real Event,4,56507.67
7262,1167,2023-06-20,False Alarm,4,0.0
7263,1167,2023-10-22,Real Event,5,14482.09
7264,1167,2024-01-27,Real Event,2,15858.71
7265,1167,2024-04-15,Real Event,4,28759.68
7266,1167,2024-04-16,Real Event,5,2018.95
7267,1167,2024-06-05,False Alarm,4,0.0
7268,1167,2024-06-22,Real Event,4,11125.35
7269,1167,2025-02-13,Real Event,3,10776.85
7270,1167,2025-03-19,Real Event,4,26709.7
7271,1167,2025-06-07,False Alarm,5,0.0
7272,1167,2025-08-12,Real Event,4,27579.66
7273,1167,2025-08-13,False Alarm,4,0.0
7274,1167,2025-09-16,False Alarm,4,0.0
7275,1167,2025-09-02,False Alarm,5,0.0
7276,1168,2023-09-06,Real Event,5,10678.4
7277,1168,2023-09-15,False Alarm,5,0.0
7278,1168,2024-07-20,False Alarm,4,0.0
7279,1169,2022-09-15,Real Event,4,16006.49
7280,1169,2024-06-12,Real Event,5,22968.7
7281,1169,2024-11-24,Real Event,1,6304.55
7282,1169,2025-04-04,False Alarm,4,0.0
7283,1169,2025-09-03,False Alarm,4,0.0
7284,1170,2023-02-24,False Alarm,2,0.0
7285,1170,2023-11-13,False Alarm,4,0.0
7286,1170,2024-01-18,Real Event,4,32436.78
7287,1170,2024-02-06,Real Event,3,26821.92
7288,1170,2024-02-23,Real Event,5,39788.2
7289,1170,2024-03-17,False Alarm,3,0.0
7290,1170,2024-10-23,False Alarm,4,0.0
7291,1170,2024-12-24,Real Event,3,30210.8
7292,1170,2024-12-11,Real Event,3,26279.35
7293,1170,2025-02-04,False Alarm,4,0.0
7294,1170,2025-02-02,False Alarm,3,0.0
7295,1170,2025-04-22,False Alarm,5,0.0
7296,1170,2025-04-22,False Alarm,5,0.0
7297,1170,2025-07-27,Real Event,5,42288.56
7298,1170,2025-07-13,False Alarm,5,0.0
7299,1171,2023-04-27,False Alarm,4,0.0
7300,1171,2023-04-25,Real Event,4,8353.12
7301,1171,2023-06-15,False Alarm,3,0.0
7302,1171,2024-07-11,False Alarm,5,0.0
7303,1171,2024-07-27,False Alarm,5,0.0
7304,1171,2025-09-27,False Alarm,5,0.0
7305,1171,2025-09-19,Real Event,5,26741.68
7306,1172,2023-08-03,False Alarm,4,0.0
7307,1172,2024-03-13,Real Event,3,17014.05
7308,1172,2024-08-23,False Alarm,4,0.0
7309,1172,2024-08-07,False Alarm,4,0.0
7310,1172,2024-09-11,False Alarm,4,0.0
7311,1172,2025-03-17,Real Event,4,18909.04
7312,1172,2025-07-27,False Alarm,3,0.0
7313,1172,2025-07-14,Real Event,5,23627.6
7314,1173,2022-12-20,Real Event,5,40327.96
7315,1173,2022-12-26,False Alarm,5,0.0
7316,1173,2023-10-11,False Alarm,4,0.0
7317,1173,2023-10-20,Real Event,5,79184.19
7318,1173,2024-05-10,False Alarm,3,0.0
7319,1173,2024-05-09,Real Event,3,50578.23
7320,1173,2024-10-21,False Alarm,5,0.0
7321,1173,2024-10-09,False Alarm,4,0.0
7322,1174,2023-03-22,False Alarm,3,0.0
7323,1174,2023-10-01,False Alarm,3,0.0
7324,1174,2024-12-08,False Alarm,3,0.0
7325,1175,2022-11-05,Real Event,3,41031.16
7326,1175,2022-11-01,Real Event,4,19548.3
7327,1175,2023-03-09,Real Event,3,32879.83
7328,1175,2023-09-13,False Alarm,4,0.0
7329,1175,2024-10-11,Real Event,3,30097.18
7330,1175,2024-11-02,Real Event,2,17412.0
7331,1175,2025-02-21,False Alarm,4,0.0
7332,1175,2025-03-22,Real Event,4,32597.82
7333,1175,2025-05-25,Real Event,2,17484.04
7334,1176,2024-05-13,Real Event,4,12348.77
7335,1176,2024-05-01,False Alarm,4,0.0
7336,1176,2025-01-07,Real Event,5,22434.52
7337,1176,2025-04-06,False Alarm,4,0.0
7338,1177,2023-11-27,False Alarm,3,0.0
7339,1177,2023-11-09,False Alarm,4,0.0
7340,1177,2025-02-25,Real Event,3,27039.69
7341,1177,2025-02-01,Real Event,2,14416.61
7342,1177,2025-06-11,False Alarm,2,0.0
7343,1177,2025-06-06,Real Event,3,20420.35
7344,1177,2025-09-04,False Alarm,3,0.0
7345,1178,2022-11-04,Real Event,2,20836.97
7346,1178,2022-11-26,False Alarm,3,0.0
7347,1178,2024-12-07,False Alarm,2,0.0
7348,1179,2022-10-01,False Alarm,4,0.0
7349,1179,2022-10-17,Real Event,3,10964.23
7350,1179,2023-07-03,Real Event,5,22658.27
7351,1179,2023-07-16,Real Event,5,7074.32
7352,1179,2024-12-24,False Alarm,2,0.0
7353,1179,2025-06-20,False Alarm,3,0.0
7354,1179,2025-06-25,Real Event,4,2577.92
7355,1180,2023-08-17,False Alarm,5,0.0
7356,1180,2024-05-17,False Alarm,3,0.0
7357,1180,2024-10-26,False Alarm,5,0.0
7358,1181,2022-12-09,False Alarm,4,0.0
7359,1181,2024-09-01,Real Event,4,21876.22
7360,1182,2023-01-24,False Alarm,5,0.0
7361,1182,2024-07-07,Real Event,4,7710.54
7362,1182,2025-01-03,False Alarm,3,0.0
7363,1183,2023-02-20,Real Event,4,38370.63
7364,1183,2023-03-02,False Alarm,4,0.0
7365,1183,2024-02-14,Real Event,4,45242.9
7366,1183,2024-02-19,Real Event,4,47031.8
7367,1183,2024-10-16,False Alarm,3,0.0
7368,1183,2024-10-08,False Alarm,4,0.0
7369,1184,2022-10-04,False Alarm,5,0.0
7370,1184,2022-12-08,Real Event,5,47333.12
7371,1184,2023-08-22,Real Event,4,44947.7
7372,1184,2024-08-08,False Alarm,5,0.0
7373,1184,2024-09-14,False Alarm,5,0.0
7374,1185,2022-12-16,False Alarm,2,0.0
7375,1185,2023-06-22,False Alarm,4,0.0
7376,1185,2023-10-09,False Alarm,5,0.0
7377,1185,2023-10-25,False Alarm,5,0.0
7378,1185,2024-12-09,Real Event,3,16806.74
7379,1185,2025-01-25,Real Event,4,9904.98
7380,1186,2022-10-04,False Alarm,5,0.0
7381,1186,2022-12-05,Real Event,5,38622.83
7382,1186,2022-12-10,Real Event,4,8451.28
7383,1186,2023-03-13,Real Event,4,27086.43
7384,1186,2023-11-07,Real Event,4,18311.79
7385,1186,2024-10-26,Real Event,4,13010.44
7386,1186,2024-12-05,False Alarm,3,0.0
7387,1186,2024-12-09,Real Event,3,18170.97
7388,1186,2025-07-25,False Alarm,3,0.0
7389,1187,2024-10-10,False Alarm,5,0.0
