site_id,site_name,site_type,occupancy_class,has_sprinklers,sq_ft,city,address,ahj_jurisdiction,installed_year,system_age_years,service_level,risk_score
1076,Hospitality #1076,Hospitality,Light,False,31937,Cincinnati,20846 Daniels Orchard Suite 757,Cincinnati Fire Dept,2008,17,Gold,0.44728608333333336
1077,Office #1077,Office,Ordinary,True,2000,Louisville,438 Mary Cove,Louisville Fire Dept,2004,21,Silver,0.3465
1078,Warehouse #1078,Warehouse,Ordinary,False,45907,Louisville,95165 Sylvia Oval Suite 489,Louisville Fire Dept,2015,10,Gold,0.4510969166666667
1079,Office #1079,Office,Ordinary,False,80650,Louisville,627 Sara Harbor,Louisville Fire Dept,2021,4,Gold,0.4071541666666667
1080,Healthcare #1080,Healthcare,Light,False,20494,Dayton,4851 Yates Ports Suite 092,Dayton Fire Dept,2018,7,Silver,0.32203716666666665
1081,Warehouse #1081,Warehouse,High,True,67026,Dayton,439 Andrew Pike Apt. 751,Dayton Fire Dept,2017,8,Gold,0.3686028333333333
1082,Hospitality #1082,Hospitality,Ordinary,True,37239,Columbus,835 Amy Mews,Columbus Fire Dept,1998,27,Gold,0.44292925000000005
1083,Hospitality #1083,Hospitality,Moderate,True,16736,Dayton,01810 Traci Mountain Apt. 232,Dayton Fire Dept,2003,22,Gold,0.4317186666666667
1084,Retail #1084,Retail,Ordinary,False,25179,Cincinnati,83046 Charles Hills Suite 664,Cincinnati Fire Dept,2008,17,Gold,0.5172175833333333
1085,Retail #1085,Retail,Light,True,33289,Louisville,55742 Clark Brook Suite 975,Louisville Fire Dept,1999,26,Silver,0.35330008333333335
1086,Warehouse #1086,Warehouse,Moderate,False,89565,Cleveland,46397 Pena Extension,Cleveland Fire Dept,1996,29,Gold,0.7680070833333335
1087,Manufacturing #1087,Manufacturing,Moderate,False,56559,Cincinnati,8002 Watson Spring Apt. 857,Cincinnati Fire Dept,2019,6,Gold,0.47491925
1088,Manufacturing #1088,Manufacturing,Light,True,14159,Columbus,65324 Barrett Forks Apt. 266,Columbus Fire Dept,1998,27,Silver,0.35061925000000005
1089,Retail #1089,Retail,Ordinary,True,39563,Akron,2635 Elizabeth River Suite 510,Akron Fire Dept,2016,9,Silver,0.23467225000000003
1090,Retail #1090,Retail,Ordinary,False,97743,Akron,282 Russell Plaza Suite 244,Akron Fire Dept,2021,4,Bronze,0.41997391666666667
1091,Education #1091,Education,Ordinary,True,85810,Louisville,3796 Harris Estate,Louisville Fire Dept,1995,30,Silver,0.5143574999999999
1092,Office #1092,Office,High,True,2000,Dayton,0108 Caroline Crossing Apt. 704,Dayton Fire Dept,2017,8,Gold,0.31983333333333336
1093,Manufacturing #1093,Manufacturing,Moderate,True,82264,Cleveland,360 Marissa Forges,Cleveland Fire Dept,2017,8,Gold,0.3175313333333334
1094,Office #1094,Office,Light,True,55218,Columbus,51198 Richard Canyon,Columbus Fire Dept,1997,28,Silver,0.3930801666666667
1095,Education #1095,Education,Light,True,63260,Cincinnati,36228 Baker Brook,Cincinnati Fire Dept,1997,28,Silver,0.3991116666666667
1096,Retail #1096,Retail,Light,True,93657,Dayton,22347 Kelly Viaduct,Dayton Fire Dept,2007,18,Silver,0.30524275
1097,Warehouse #1097,Warehouse,Light,True,35343,Louisville,7753 Thomas River,Louisville Fire Dept,2000,25,Gold,0.3431739166666667
1098,Office #1098,Office,High,True,33738,Columbus,3991 Bishop Ports,Columbus Fire Dept,1995,30,Gold,0.6003035
1099,Retail #1099,Retail,Light,True,47338,Cleveland,06217 Carol Meadows,Cleveland Fire Dept,2006,19,Silver,0.28217016666666667
1100,Office #1100,Office,Moderate,True,66334,Dayton,7517 Gilbert Haven,Dayton Fire Dept,2008,17,Gold,0.41058383333333337
1101,Warehouse #1101,Warehouse,Ordinary,True,43568,Cleveland,71539 Hall Ports,Cleveland Fire Dept,2016,9,Gold,0.237676
1102,Hospitality #1102,Hospitality,Ordinary,False,34754,Cincinnati,7220 Sara Lock Apt. 777,Cincinnati Fire Dept,2003,22,Silver,0.5827321666666666
1103,Retail #1103,Retail,Ordinary,False,21961,Akron,86554 Susan Mews,Akron Fire Dept,2010,15,Silver,0.49147075
1104,Warehouse #1104,Warehouse,Moderate,False,48540,Columbus,30857 Meyers Fields Suite 314,Columbus Fire Dept,2002,23,Gold,0.6672383333333334
1105,Education #1105,Education,Ordinary,False,82533,Cleveland,11322 Michael Island,Cleveland Fire Dept,2016,9,Silver,0.46689975
1106,Retail #1106,Retail,Ordinary,True,28222,Dayton,6237 Megan Center,Dayton Fire Dept,2002,23,Silver,0.38949983333333327
1107,Office #1107,Office,Ordinary,False,57404,Louisville,79529 Michele Isle,Louisville Fire Dept,2024,1,Silver,0.35471966666666666
1108,Warehouse #1108,Warehouse,Ordinary,False,57432,Cleveland,9292 Heath Alley,Cleveland Fire Dept,1996,29,Silver,0.6814073333333335
1109,Manufacturing #1109,Manufacturing,Light,False,51290,Columbus,27988 Scott Tunnel,Columbus Fire Dept,2008,17,Silver,0.4618008333333333
1110,Manufacturing #1110,Manufacturing,Light,True,36286,Dayton,872 David Ways Suite 230,Dayton Fire Dept,1995,30,Gold,0.4022145
1111,Hospitality #1111,Hospitality,Light,True,9856,Akron,22156 Williams Falls Apt. 674,Akron Fire Dept,2003,22,Gold,0.2890586666666667
1112,Retail #1112,Retail,Light,False,65382,Akron,7459 Jesse Junction,Akron Fire Dept,2008,17,Gold,0.4723698333333333
1113,Retail #1113,Retail,Moderate,False,2000,Akron,85854 Cabrera Prairie,Akron Fire Dept,1997,28,Silver,0.6906666666666667
1114,Manufacturing #1114,Manufacturing,Ordinary,True,25269,Columbus,7327 Jason Rapid,Columbus Fire Dept,2005,20,Silver,0.3522850833333333
1115,Office #1115,Office,Light,True,44776,Columbus,2794 Zachary Ville Apt. 164,Columbus Fire Dept,1995,30,Bronze,0.408582
1116,Education #1116,Education,Moderate,False,80101,Akron,62952 Anthony Island Suite 506,Akron Fire Dept,2011,14,Gold,0.5859090833333334
1117,Healthcare #1117,Healthcare,Ordinary,True,89624,Akron,9182 Reed Mill Apt. 695,Akron Fire Dept,2022,3,Gold,0.202218
1118,Office #1118,Office,Light,True,2000,Cincinnati,215 Michael Falls,Cincinnati Fire Dept,2017,8,Silver,0.11983333333333332
1119,Office #1119,Office,Light,False,40748,Cleveland,4431 Scott Street,Cleveland Fire Dept,1998,27,Silver,0.570561
1120,Healthcare #1120,Healthcare,Moderate,True,56495,Cincinnati,644 Nguyen Highway Suite 217,Cincinnati Fire Dept,2020,5,Gold,0.2632045833333333
1121,Hospitality #1121,Hospitality,Moderate,True,37938,Akron,953 Johnson Wells,Akron Fire Dept,2002,23,Bronze,0.4592868333333333
1122,Education #1122,Education,Ordinary,True,64251,Columbus,9758 Gutierrez Fords Suite 932,Columbus Fire Dept,2005,20,Silver,0.3815215833333333
1123,Retail #1123,Retail,Ordinary,True,63709,Louisville,08785 Lisa Roads,Louisville Fire Dept,2022,3,Silver,0.18278175000000002
1124,Manufacturing #1124,Manufacturing,Ordinary,True,95512,Cleveland,78607 Allison Shoal,Cleveland Fire Dept,2010,15,Silver,0.346634
1125,Manufacturing #1125,Manufacturing,Moderate,False,40791,Akron,64966 Jacobs Spring,Akron Fire Dept,1997,28,Silver,0.7197599166666667
1126,Healthcare #1126,Healthcare,Ordinary,True,41566,Dayton,933 James Parkway,Dayton Fire Dept,2018,7,Silver,0.21284116666666666
1127,Retail #1127,Retail,Light,True,34258,Dayton,14282 Hall Extension Suite 666,Dayton Fire Dept,2024,1,Silver,0.06236016666666666
1128,Education #1128,Education,Moderate,False,50963,Columbus,04653 Renee Inlet,Columbus Fire Dept,2020,5,Silver,0.45905558333333335
1129,Office #1129,Office,Light,True,13682,Cleveland,96783 Melissa Plaza Suite 959,Cleveland Fire Dept,2020,5,Silver,0.09359483333333332
1130,Retail #1130,Retail,Light,False,2000,Dayton,938 Sharon Field Apt. 707,Dayton Fire Dept,2006,19,Silver,0.44816666666666666
1131,Retail #1131,Retail,Light,True,86247,Louisville,667 Stephen Alley Suite 378,Louisville Fire Dept,2024,1,Gold,0.10135191666666667
1132,Retail #1132,Retail,Moderate,True,118323,Louisville,1438 Reyes Ports Suite 610,Louisville Fire Dept,2014,11,Gold,0.3795755833333333
1133,Manufacturing #1133,Manufacturing,Light,True,69352,Louisville,636 Moore Wells Apt. 382,Louisville Fire Dept,2018,7,Bronze,0.15868066666666666
1134,Healthcare #1134,Healthcare,High,True,2000,Louisville,863 Ronald Rapid Suite 235,Louisville Fire Dept,2021,4,Silver,0.27316666666666667
1135,Warehouse #1135,Warehouse,Ordinary,False,61442,Cincinnati,905 Debra Rest Suite 674,Cincinnati Fire Dept,2018,7,Bronze,0.4277481666666667
1136,Healthcare #1136,Healthcare,Ordinary,True,36953,Columbus,2720 Elizabeth Isle,Columbus Fire Dept,2020,5,Gold,0.18604808333333334
1137,Warehouse #1137,Warehouse,Light,False,37552,Dayton,32537 Elliott Divide Apt. 195,Dayton Fire Dept,2000,25,Gold,0.5448306666666667
1138,Retail #1138,Retail,Ordinary,True,36319,Dayton,863 Vance Path,Dayton Fire Dept,1997,28,Silver,0.45390591666666663
1139,Retail #1139,Retail,Ordinary,True,5248,Akron,994 Marcus Expressway Apt. 981,Akron Fire Dept,2015,10,Gold,0.22060266666666667
1140,Office #1140,Office,Ordinary,True,69040,Akron,65290 Brenda Vista Apt. 782,Akron Fire Dept,2007,18,Gold,0.36178
1141,Manufacturing #1141,Manufacturing,Moderate,False,15253,Akron,7055 Courtney Burg Apt. 887,Akron Fire Dept,2021,4,Silver,0.4206064166666667
1142,Retail #1142,Retail,Ordinary,True,90480,Dayton,533 Robinson Well,Dayton Fire Dept,2016,9,Gold,0.27286
1143,Office #1143,Office,Light,True,78304,Dayton,423 Garrison Rue,Dayton Fire Dept,2017,8,Silver,0.17706133333333332
1144,Manufacturing #1144,Manufacturing,Ordinary,True,35068,Louisville,06548 Estrada Fork,Louisville Fire Dept,2010,15,Silver,0.30130100000000004
1145,Healthcare #1145,Healthcare,Moderate,True,27183,Cleveland,16445 Jenna Road Apt. 722,Cleveland Fire Dept,2014,11,Silver,0.31122058333333336
1146,Retail #1146,Retail,Moderate,True,60752,Akron,904 Dean Track Suite 259,Akron Fire Dept,2002,23,Gold,0.4763973333333333
1147,Healthcare #1147,Healthcare,Moderate,True,65880,Akron,141 Hernandez Square Suite 603,Akron Fire Dept,2016,9,Gold,0.31691
1148,Warehouse #1148,Warehouse,High,False,31384,Dayton,26494 Bianca Dale,Dayton Fire Dept,2001,24,Gold,0.728538
1149,Retail #1149,Retail,Moderate,True,35990,Cleveland,93375 Williams Plain Suite 908,Cleveland Fire Dept,2007,18,Bronze,0.3994925
1150,Office #1150,Office,Light,True,98052,Akron,54252 David Forges,Akron Fire Dept,2021,4,Silver,0.14520566666666665
1151,Manufacturing #1151,Manufacturing,Moderate,True,9967,Akron,46612 Wilson Mews Apt. 411,Akron Fire Dept,2003,22,Silver,0.4266419166666667
1152,Retail #1152,Retail,High,True,79646,Louisville,1931 Crystal Path Apt. 601,Louisville Fire Dept,2020,5,Silver,0.34306783333333335
1153,Warehouse #1153,Warehouse,Ordinary,False,2000,Columbus,19680 Sweeney Forge,Columbus Fire Dept,1995,30,Silver,0.6514999999999999
1154,Retail #1154,Retail,Ordinary,True,55670,Dayton,1516 Christina Island,Dayton Fire Dept,2005,20,Silver,0.37508583333333334
1155,Retail #1155,Retail,Ordinary,True,56532,Dayton,803 Bass Bridge Apt. 362,Dayton Fire Dept,2020,5,Gold,0.20073233333333332
1156,Retail #1156,Retail,Light,True,63347,Louisville,2680 Jessica Ford Suite 920,Louisville Fire Dept,2020,5,Silver,0.13084358333333332
1157,Hospitality #1157,Hospitality,High,False,33293,Cleveland,3687 Michael Alley Apt. 591,Cleveland Fire Dept,1995,30,Gold,0.7999697499999999
1158,Retail #1158,Retail,Light,True,46325,Akron,0959 Justin Heights,Akron Fire Dept,2024,1,Gold,0.07141041666666667
1159,Hospitality #1159,Hospitality,Ordinary,False,14833,Dayton,8922 Parker Lodge Apt. 496,Dayton Fire Dept,1997,28,Silver,0.6377914166666667
1160,Education #1160,Education,Moderate,False,2000,Columbus,30429 Bryan Overpass,Columbus Fire Dept,2010,15,Silver,0.539
1161,Education #1161,Education,Ordinary,True,10852,Akron,6974 Little Underpass,Akron Fire Dept,2000,25,Gold,0.3998056666666667
1162,Office #1162,Office,High,True,41894,Akron,1748 Lori Track,Akron Fire Dept,2012,13,Gold,0.4080871666666667
1163,Manufacturing #1163,Manufacturing,Light,True,63969,Louisville,973 Snow Manors,Louisville Fire Dept,2019,6,Bronze,0.14297674999999999
1164,Warehouse #1164,Warehouse,Ordinary,True,101620,Louisville,28417 Brent Brook,Louisville Fire Dept,2010,15,Silver,0.351215
1165,Office #1165,Office,Light,True,94457,Louisville,28739 Harding Light,Louisville Fire Dept,2024,1,Gold,0.10750941666666666
1166,Office #1166,Office,Moderate,False,47289,Akron,45507 Bennett Run,Akron Fire Dept,2010,15,Silver,0.5729667500000001
1167,Office #1167,Office,Light,False,2000,Dayton,35446 Scott Shores,Dayton Fire Dept,1995,30,Silver,0.5764999999999999
1168,Retail #1168,Retail,Light,True,8630,Dayton,99523 Anna Keys Suite 742,Dayton Fire Dept,2004,21,Silver,0.27647249999999995
1169,Office #1169,Office,Ordinary,True,2000,Columbus,2157 Caldwell Fords Apt. 024,Columbus Fire Dept,2024,1,Silver,0.11316666666666667
1170,Office #1170,Office,Light,True,41221,Columbus,23625 Jennings Flat,Columbus Fire Dept,2004,21,Silver,0.30091575
1171,Healthcare #1171,Healthcare,High,True,3551,Cleveland,859 Stephanie Loaf Apt. 471,Cleveland Fire Dept,1998,27,Silver,0.54266325
1172,Warehouse #1172,Warehouse,Ordinary,True,8891,Dayton,12428 David Wells Apt. 161,Dayton Fire Dept,2018,7,Gold,0.18833491666666666
1173,Office #1173,Office,High,False,58986,Louisville,756 Wood Mission,Louisville Fire Dept,2008,17,Silver,0.6675728333333333
1174,Retail #1174,Retail,Moderate,True,114834,Dayton,13298 Shaun Course,Dayton Fire Dept,2021,4,Gold,0.2952921666666667
1175,Manufacturing #1175,Manufacturing,Ordinary,False,19725,Dayton,194 Lee Passage Apt. 794,Dayton Fire Dept,2024,1,Silver,0.32646041666666664
1176,Manufacturing #1176,Manufacturing,Ordinary,True,2321,Dayton,442 Joy Ports,Dayton Fire Dept,1996,29,Gold,0.44007408333333337
1177,Retail #1177,Retail,Light,True,38100,Dayton,84565 Nathan Mills,Dayton Fire Dept,2019,6,Silver,0.123575
1178,Warehouse #1178,Warehouse,Light,True,50695,Akron,47247 Meadows Fort Apt. 263,Akron Fire Dept,2024,1,Silver,0.07468791666666666
1179,Education #1179,Education,Moderate,True,42271,Akron,872 Buckley Forge,Akron Fire Dept,1996,29,Gold,0.5325365833333333
1180,Manufacturing #1180,Manufacturing,Light,False,80986,Akron,44904 Shepherd Divide,Akron Fire Dept,2003,22,Gold,0.5424061666666666
1181,Warehouse #1181,Warehouse,Ordinary,True,100525,Louisville,142 Marks Run,Louisville Fire Dept,2024,1,Silver,0.18706041666666667
1182,Office #1182,Office,Ordinary,True,63637,Akron,9269 Allen Burg,Akron Fire Dept,2007,18,Gold,0.35772775
1183,Healthcare #1183,Healthcare,Light,True,58667,Dayton,07298 Ruben Stream,Dayton Fire Dept,2009,16,Silver,0.25566691666666663
1184,Education #1184,Education,Moderate,False,77613,Cincinnati,12477 Flores Keys,Cincinnati Fire Dept,2007,18,Silver,0.63070975
1185,Retail #1185,Retail,Moderate,True,2000,Akron,166 Hernandez Ford Apt. 675,Akron Fire Dept,2004,21,Bronze,0.409
1186,Education #1186,Education,High,True,28215,Cleveland,70636 Annette Rapid Suite 528,Cleveland Fire Dept,1999,26,Silver,0.5494945833333333
1187,Retail #1187,Retail,Moderate,True,67208,Columbus,55872 Williams Prairie Apt. 312,Columbus Fire Dept,2005,20,Silver,0.4462393333333333
1188,Retail #1188,Retail,Light,True,46026,Dayton,090 Cody Vista,Dayton Fire Dept,2014,11,Silver,0.18785283333333333
1189,Manufacturing #1189,Manufacturing,Light,False,59119,Akron,086 Laura Hills Apt. 276,Akron Fire Dept,2000,25,Bronze,0.5610059166666668
1190,Warehouse #1190,Warehouse,Ordinary,True,66211,Dayton,308 Knight Shoal,Dayton Fire Dept,2012,13,Gold,0.3013249166666667
1191,Warehouse #1191,Warehouse,Ordinary,True,26797,Columbus,767 Barnett Corners Apt. 911,Columbus Fire Dept,1996,29,Silver,0.4584310833333334
1192,Retail #1192,Retail,Ordinary,False,59646,Dayton,4356 Anthony Prairie,Dayton Fire Dept,2009,16,Gold,0.5314011666666666
1193,Healthcare #1193,Healthcare,Moderate,True,68020,Louisville,590 Garcia Fork,Louisville Fire Dept,2007,18,Bronze,0.423515
1194,Manufacturing #1194,Manufacturing,Ordinary,True,60198,Akron,74817 Clements Lock,Akron Fire Dept,2021,4,Silver,0.19181516666666665
1195,Healthcare #1195,Healthcare,Moderate,False,8608,Akron,230 Richardson Burg,Akron Fire Dept,2012,13,Gold,0.5206226666666667
1196,Healthcare #1196,Healthcare,Light,True,79506,Cleveland,2026 Ana Park Apt. 408,Cleveland Fire Dept,2022,3,Gold,0.1196295
1197,Office #1197,Office,Moderate,True,66783,Akron,3076 Skinner Lodge,Akron Fire Dept,1999,26,Gold,0.5159205833333333
1198,Hospitality #1198,Hospitality,Ordinary,True,103939,Dayton,3412 Richardson Valleys Apt. 604,Dayton Fire Dept,2020,5,Silver,0.23628758333333333
1199,Healthcare #1199,Healthcare,Ordinary,True,45803,Akron,6538 Teresa Lodge Suite 443,Akron Fire Dept,2018,7,Bronze,0.21601891666666667
1200,Warehouse #1200,Warehouse,Moderate,True,58160,Akron,44181 Brooks Creek Apt. 757,Akron Fire Dept,2023,2,Bronze,0.22945333333333334
1201,Warehouse #1201,Warehouse,Moderate,True,73834,Louisville,34711 Raymond Hill Apt. 774,Louisville Fire Dept,1999,26,Silver,0.5212088333333333
1202,Retail #1202,Retail,Ordinary,True,34983,Louisville,40689 Daniel Road,Louisville Fire Dept,2003,22,Bronze,0.3829039166666667
1203,Office #1203,Office,Moderate,True,71272,Cleveland,489 Flores Hill,Cleveland Fire Dept,2021,4,Gold,0.26262066666666667
1204,Office #1204,Office,Ordinary,False,43735,Akron,846 Craig Flat,Akron Fire Dept,2017,8,Silver,0.4261345833333333
1205,Hospitality #1205,Hospitality,Light,True,82191,Louisville,28330 Shelly Field Apt. 926,Louisville Fire Dept,2002,23,Silver,0.3549765833333333
1206,Retail #1206,Retail,Ordinary,True,5116,Columbus,3837 Montoya Union,Columbus Fire Dept,1997,28,Gold,0.4305036666666666
1207,Office #1207,Office,High,False,55344,Cincinnati,76248 Sutton Junction Suite 670,Cincinnati Fire Dept,2016,9,Gold,0.571508
1208,Warehouse #1208,Warehouse,Ordinary,False,50582,Akron,5933 Jennifer Corner,Akron Fire Dept,2004,21,Gold,0.5829365
1209,Hospitality #1209,Hospitality,Moderate,False,2718,Akron,04450 Ward Track Suite 261,Akron Fire Dept,2011,14,Silver,0.5278718333333334
1210,Retail #1210,Retail,Moderate,True,60492,Columbus,58622 Lindsay Village,Columbus Fire Dept,2001,24,Silver,0.487869
1211,Healthcare #1211,Healthcare,Light,True,49438,Cincinnati,53643 Amanda Garden,Cincinnati Fire Dept,1995,30,Gold,0.4120785
1212,Retail #1212,Retail,Ordinary,False,28260,Columbus,615 Kennedy Vista Suite 078,Columbus Fire Dept,1998,27,Bronze,0.636195
1213,Warehouse #1213,Warehouse,Light,True,72271,Columbus,95122 Amy Loop Apt. 974,Columbus Fire Dept,1995,30,Bronze,0.42920325
1214,Manufacturing #1214,Manufacturing,High,True,58047,Cleveland,690 Parks Dale,Cleveland Fire Dept,2019,6,Silver,0.33853525
1215,Education #1215,Education,Ordinary,True,70514,Dayton,0390 Zachary Keys,Dayton Fire Dept,2012,13,Bronze,0.3045521666666667
1216,Retail #1216,Retail,Light,True,51635,Akron,37991 Beverly Harbors Apt. 741,Akron Fire Dept,2000,25,Gold,0.3553929166666667
1217,Office #1217,Office,Ordinary,True,50014,Louisville,15988 Jones Rue Apt. 155,Louisville Fire Dept,2013,12,Silver,0.2775105
1218,Office #1218,Office,Light,False,30347,Dayton,206 Mccall Bypass Apt. 942,Dayton Fire Dept,2011,14,Silver,0.4110935833333333
1219,Manufacturing #1219,Manufacturing,Moderate,True,47213,Columbus,2427 Tommy Forges,Columbus Fire Dept,1998,27,Silver,0.51290975
1220,Healthcare #1220,Healthcare,Moderate,True,63088,Columbus,72288 Cassandra Plains,Columbus Fire Dept,2012,13,Gold,0.36148266666666673
1221,Healthcare #1221,Healthcare,High,True,12838,Dayton,0075 Benjamin Mountain,Dayton Fire Dept,2023,2,Bronze,0.25796183333333333
1222,Education #1222,Education,Ordinary,True,39355,Akron,44177 Aguilar Heights Suite 862,Akron Fire Dept,2021,4,Bronze,0.17618291666666666
1223,Manufacturing #1223,Manufacturing,Ordinary,False,47207,Columbus,194 Jonathan Wells Suite 811,Columbus Fire Dept,2007,18,Gold,0.54540525
1224,Healthcare #1224,Healthcare,Ordinary,True,46194,Cincinnati,499 Nicole Tunnel,Cincinnati Fire Dept,2010,15,Gold,0.3096455
1225,Office #1225,Office,Light,False,2000,Dayton,7843 Smith Highway Apt. 589,Dayton Fire Dept,2022,3,Bronze,0.2615
1226,Warehouse #1226,Warehouse,High,True,48731,Columbus,27966 Burton Lakes,Columbus Fire Dept,2008,17,Gold,0.45988158333333334
